Airline Name,Travel Time,Number of Stops,Ticket Price ($),Departure Airport,Departure Time,1st Stop: Departure Time,1st Stop,2nd Stop: Departure Time,2nd Stop,Destination Airport,Arrival Time,Arrival Date
Turkish,2 days 02:25:00,1 Stop,1036.0,JFK,12:50:00,0 days 02:15:00,BOS,,,BOM,04:45:00,1-04-09
Ethiopian,2 days 22:50:00,1 Stop,1036.0,EWR,21:45:00,0 days 01:32:00,BOS,,,BOM,02:05:00,
Qatar,1 days 11:10:00,2 Stops,1082.0,LGA,19:15:00,0 days 03:40:00,LHR,0 days 02:20:00,DOH,BOM,01:55:00,1-04-09
Qatar,1 days 11:25:00,2 Stops,1082.0,JFK,19:00:00,0 days 15:45:00,LHR,0 days 02:20:00,DOH,BOM,01:55:00,1-04-09
Qatar,1 days 11:45:00,2 Stops,1082.0,EWR,18:40:00,0 days 05:20:00,DXB,0 days 02:20:00,DOH,BOM,01:55:00,1-04-09
Qatar,1 days 11:45:00,2 Stops,1082.0,JFK,19:25:00,0 days 02:20:00,LHR,0 days 03:20:00,DOH,BOM,02:40:00,1-04-09
Gulf Air Company,1 days 18:01:00,2 Stops,1105.0,JFK,18:04:00,0 days 07:40:00,LHR,0 days 04:30:00,BAH,BOM,04:55:00,1-04-09
Gulf Air Company,3 days 10:01:00,2 Stops,1105.0,JFK,18:04:00,0 days 01:10:00,LHR,0 days 16:25:00,BAH,BOM,04:55:00,
Emirates,1 days 16:20:00,1 Stop,1110.0,JFK,22:20:00,0 days 09:30:00,LHR,,,BOM,08:10:00,1-04-09
Multiple,1 days 06:20:00,1 Stop,1125.0,EWR,22:00:00,0 days 01:10:00,LHR,,,BOM,01:50:00,1-04-09
Virgin Atlantic,1 days 00:10:00,1 Stop,1242.0,JFK,23:00:00,0 days 10:00:00,LHR,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 01:05:00,2 Stops,1242.0,JFK,21:00:00,0 days 04:10:00,LHR,0 days 05:35:00,DEL,BOM,07:35:00,1-04-09
Virgin Atlantic,1 days 02:10:00,1 Stop,1242.0,JFK,21:00:00,0 days 11:40:00,LHR,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 02:20:00,2 Stops,1242.0,JFK,21:00:00,0 days 12:30:00,LHR,0 days 06:35:00,DEL,BOM,08:50:00,1-04-09
Virgin Atlantic,1 days 02:40:00,1 Stop,1242.0,JFK,20:30:00,0 days 04:10:00,LHR,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 04:05:00,2 Stops,1242.0,JFK,18:00:00,0 days 22:45:00,LHR,0 days 05:35:00,DEL,BOM,07:35:00,1-04-09
Virgin Atlantic,1 days 04:10:00,1 Stop,1242.0,JFK,19:00:00,0 days 01:23:00,BOS,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 05:10:00,1 Stop,1242.0,JFK,18:00:00,0 days 04:39:00,BOS,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 05:20:00,2 Stops,1242.0,JFK,18:00:00,0 days 01:05:00,LHR,0 days 06:35:00,DEL,BOM,08:50:00,1-04-09
Virgin Atlantic,1 days 15:10:00,1 Stop,1242.0,JFK,08:00:00,0 days 01:45:00,LHR,,,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 03:10:00,2 Stops,1246.0,LGA,20:00:00,0 days 01:45:00,LHR,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 06:10:00,2 Stops,1246.0,EWR,17:00:00,0 days 02:20:00,LHR,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
British,1 days 04:45:00,1 Stop,1256.0,JFK,20:55:00,0 days 02:35:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 05:05:00,1 Stop,1256.0,JFK,07:55:00,0 days 03:15:00,LHR,,,BOM,11:10:00,1-04-08
British,1 days 06:10:00,1 Stop,1256.0,JFK,20:10:00,0 days 03:35:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 06:45:00,1 Stop,1256.0,JFK,19:35:00,0 days 03:50:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 07:48:00,1 Stop,1256.0,JFK,19:12:00,0 days 03:45:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 08:10:00,1 Stop,1256.0,JFK,18:50:00,0 days 06:00:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 08:30:00,1 Stop,1256.0,JFK,18:30:00,0 days 06:30:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 09:35:00,1 Stop,1256.0,EWR,18:05:00,0 days 08:00:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 09:36:00,1 Stop,1256.0,JFK,18:04:00,0 days 09:15:00,LHR,,,BOM,23:50:00,1-04-08
British,1 days 13:00:00,1 Stop,1256.0,JFK,23:00:00,0 days 09:30:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 13:37:00,1 Stop,1256.0,JFK,22:23:00,0 days 10:10:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 16:25:00,1 Stop,1256.0,JFK,20:55:00,0 days 10:20:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 18:25:00,1 Stop,1256.0,JFK,19:35:00,0 days 10:30:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 19:28:00,1 Stop,1256.0,JFK,19:12:00,0 days 10:45:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 19:50:00,1 Stop,1256.0,JFK,18:50:00,0 days 10:40:00,LHR,,,BOM,06:50:00,1-04-09
British,1 days 20:00:00,1 Stop,1256.0,JFK,23:00:00,0 days 10:50:00,LHR,,,BOM,11:10:00,1-04-09
British,1 days 20:10:00,1 Stop,1256.0,JFK,18:30:00,0 days 15:33:00,BOS,,,BOM,06:50:00,1-04-09
British,1 days 21:15:00,1 Stop,1256.0,EWR,18:05:00,0 days 09:00:00,LGW,,,BOM,06:50:00,1-04-09
British,1 days 21:16:00,1 Stop,1256.0,JFK,18:04:00,0 days 05:45:00,AUH,,,BOM,06:50:00,1-04-09
British,1 days 21:17:00,1 Stop,1256.0,JFK,22:23:00,0 days 03:55:00,HEL,,,BOM,11:10:00,1-04-09
Virgin Atlantic,1 days 17:10:00,2 Stops,1258.0,JFK,06:00:00,0 days 02:28:00,BOS,,LHR,BOM,08:40:00,1-04-09
British,1 days 17:55:00,1 Stop,1272.0,JFK,20:05:00,0 days 05:27:00,BOS,,,BOM,06:50:00,1-04-09
Etihad,1 days 11:45:00,1 Stop,1279.0,JFK,22:40:00,0 days 06:26:00,BOS,,,BOM,05:55:00,1-04-09
Multiple,1 days 10:10:00,1 Stop,1380.0,JFK,22:55:00,0 days 10:31:00,BOS,,,BOM,05:15:00,1-04-09
Virgin Atlantic,1 days 04:10:00,2 Stops,1421.0,LGA,19:00:00,0 days 12:59:00,BOS,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 07:10:00,2 Stops,1421.0,LGA,16:00:00,,,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 08:11:00,2 Stops,1421.0,LGA,14:59:00,0 days 02:20:00,LHR,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 12:00:00,2 Stops,1421.0,EWR,11:10:00,0 days 00:50:00,SIN,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Virgin Atlantic,1 days 14:40:00,2 Stops,1433.0,JFK,08:30:00,0 days 12:10:00,SIN,0 days 08:15:00,LHR,BOM,08:40:00,1-04-09
Air India,1 days 00:10:00,Nonstop,1553.0,EWR,12:05:00,0 days 01:46:00,YUL,,,BOM,12:25:00,1-04-08
KLM-Royal Dutch,1 days 11:00:00,2 Stops,1689.0,JFK,18:00:00,0 days 01:25:00,HKG,0 days 01:15:00,AMS,BOM,00:30:00,1-04-09
Singapore,1 days 22:45:00,1 Stop,1716.0,JFK,20:55:00,0 days 01:30:00,LHR,,,BOM,10:30:00,1-04-09
Singapore,2 days 17:45:00,1 Stop,1716.0,JFK,20:55:00,0 days 03:45:00,DOH,,,BOM,22:10:00,1-04-09
Air Canada,1 days 09:25:00,2 Stops,,EWR,17:35:00,0 days 01:40:00,LHR,0 days 01:45:00,MUC,BOM,23:10:00,1-04-08
Cathay Pacific,1 days 15:15:00,1 Stop,2068.0,JFK,14:55:00,0 days 01:40:00,LHR,,,BOM,00:20:00,1-04-09
KLM-Royal Dutch,1 days 09:20:00,2 Stops,2087.0,JFK,19:00:00,0 days 03:20:00,LHR,0 days 01:15:00,AMS,BOM,00:30:00,1-04-09
Qatar,1 days 08:20:00,1 Stop,2115.0,JFK,21:30:00,0 days 03:20:00,LHR,,,BOM,02:40:00,1-04-09
Virgin Atlantic,1 days 01:35:00,2 Stops,3680.0,JFK,20:30:00,0 days 08:30:00,LHR,0 days 05:35:00,DEL,BOM,07:35:00,1-04-09
Virgin Atlantic,1 days 02:50:00,2 Stops,3680.0,JFK,20:30:00,0 days 08:30:00,LHR,0 days 06:35:00,DEL,BOM,08:50:00,1-04-09
Virgin Atlantic,1 days 03:05:00,2 Stops,3680.0,JFK,19:00:00,0 days 10:20:00,LHR,0 days 05:35:00,DEL,BOM,07:35:00,1-04-09
Virgin Atlantic,1 days 04:20:00,2 Stops,3680.0,JFK,19:00:00,0 days 10:50:00,LHR,0 days 06:35:00,DEL,BOM,08:50:00,1-04-09
Virgin Atlantic,1 days 06:25:00,2 Stops,3680.0,JFK,23:00:00,0 days 10:20:00,LHR,0 days 03:40:00,DEL,BOM,14:55:00,1-04-09
Virgin Atlantic,1 days 08:00:00,2 Stops,3680.0,JFK,23:00:00,0 days 12:30:00,LHR,0 days 05:15:00,DEL,BOM,16:30:00,1-04-09
Virgin Atlantic,1 days 08:25:00,2 Stops,3680.0,JFK,21:00:00,,,0 days 03:40:00,DEL,BOM,14:55:00,1-04-09
Virgin Atlantic,1 days 08:55:00,2 Stops,3680.0,JFK,20:30:00,,,0 days 03:40:00,DEL,BOM,14:55:00,1-04-09
Virgin Atlantic,1 days 10:00:00,2 Stops,3680.0,JFK,21:00:00,,,0 days 05:15:00,DEL,BOM,16:30:00,1-04-09
Virgin Atlantic,1 days 10:25:00,2 Stops,3680.0,JFK,19:00:00,,,0 days 03:40:00,DEL,BOM,14:55:00,1-04-09
Egyptair,0 days 22:00:00,1 Stop,605.0,JFK,12:00:00,0 days 08:00:00,CAI,,,DXB,20:55:00,1-04-08
Egyptair,1 days 07:55:00,1 Stop,605.0,JFK,12:00:00,0 days 18:05:00,CAI,,,DXB,20:55:00,1-04-09
Egyptair,0 days 19:00:00,1 Stop,607.0,JFK,12:00:00,0 days 05:00:00,CAI,,,DXB,20:55:00,1-04-08
Multiple,0 days 19:55:00,2 Stops,617.0,EWR,17:00:00,0 days 01:24:00,ORD,0 days 01:05:00,DOH,DXB,20:55:00,1-04-08
Multiple,0 days 20:26:00,2 Stops,617.0,LGA,16:29:00,0 days 01:46:00,ORD,,,DXB,20:55:00,1-04-08
Multiple,0 days 20:26:00,2 Stops,617.0,LGA,16:29:00,0 days 01:46:00,ORD,,,DXB,23:05:00,1-04-08
Multiple,0 days 22:25:00,2 Stops,617.0,LGA,14:30:00,0 days 03:42:00,ORD,,,DXB,23:05:00,1-04-08
Multiple,1 days 03:55:00,2 Stops,617.0,JFK,09:00:00,0 days 08:51:00,ORD,,,DXB,23:05:00,1-04-08
Multiple,1 days 15:55:00,2 Stops,630.0,EWR,21:00:00,0 days 21:12:00,ORD,,,DXB,23:05:00,1-04-09
Multiple,0 days 16:05:00,1 Stop,684.0,JFK,23:00:00,0 days 01:55:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 16:05:00,1 Stop,684.0,JFK,23:00:00,0 days 01:55:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 16:42:00,1 Stop,684.0,JFK,22:23:00,0 days 02:25:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 16:42:00,1 Stop,684.0,JFK,22:23:00,0 days 02:25:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 17:30:00,1 Stop,684.0,EWR,21:35:00,0 days 03:25:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 17:30:00,1 Stop,684.0,EWR,21:35:00,0 days 03:25:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 18:10:00,1 Stop,684.0,JFK,20:55:00,0 days 03:55:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 18:10:00,1 Stop,684.0,JFK,20:55:00,0 days 03:55:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 18:55:00,1 Stop,684.0,JFK,20:10:00,0 days 04:35:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 18:55:00,1 Stop,684.0,JFK,20:10:00,0 days 04:35:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 19:30:00,1 Stop,684.0,JFK,19:35:00,0 days 05:10:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 19:30:00,1 Stop,684.0,JFK,19:35:00,0 days 05:10:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 19:53:00,1 Stop,684.0,JFK,19:12:00,0 days 05:25:00,LHR,,,DXB,23:05:00,1-04-08
American,0 days 19:53:00,1 Stop,684.0,JFK,19:12:00,0 days 05:25:00,LHR,,,DXB,23:05:00,1-04-08
Multiple,0 days 20:15:00,1 Stop,684.0,JFK,18:50:00,0 days 06:05:00,LHR,,,DXB,07:30:00,1-04-08
American,0 days 20:15:00,1 Stop,684.0,JFK,18:50:00,0 days 06:05:00,LHR,,,DXB,07:30:00,1-04-08
American,0 days 20:35:00,1 Stop,684.0,JFK,18:30:00,0 days 06:25:00,LHR,,,DXB,07:30:00,1-04-08
American,0 days 21:00:00,1 Stop,684.0,EWR,18:05:00,0 days 06:40:00,LHR,,,DXB,07:30:00,1-04-08
American,0 days 21:01:00,1 Stop,684.0,JFK,18:04:00,0 days 06:35:00,LHR,,,DXB,07:30:00,1-04-08
American,1 days 00:30:00,1 Stop,684.0,JFK,23:00:00,0 days 10:30:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 01:07:00,1 Stop,684.0,JFK,22:23:00,0 days 11:00:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 01:55:00,1 Stop,684.0,EWR,21:35:00,0 days 12:00:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 02:35:00,1 Stop,684.0,JFK,20:55:00,0 days 12:30:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 03:20:00,1 Stop,684.0,JFK,20:10:00,0 days 13:10:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 03:55:00,1 Stop,684.0,JFK,19:35:00,0 days 13:45:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 04:18:00,1 Stop,684.0,JFK,19:12:00,0 days 14:00:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 04:40:00,1 Stop,684.0,JFK,18:50:00,0 days 14:40:00,LHR,,,DXB,07:30:00,1-04-09
American,1 days 05:25:00,1 Stop,684.0,EWR,18:05:00,0 days 15:15:00,LHR,,,DXB,23:05:00,1-04-09
American,1 days 03:55:00,2 Stops,687.0,EWR,19:35:00,0 days 01:48:00,CLT,,,DXB,23:05:00,1-04-09
American,1 days 04:30:00,2 Stops,687.0,JFK,19:00:00,0 days 02:02:00,CLT,,,DXB,23:05:00,1-04-09
American,1 days 05:56:00,2 Stops,687.0,EWR,17:34:00,0 days 00:39:00,CLT,,,DXB,19:45:00,1-04-09
American,1 days 05:56:00,2 Stops,687.0,EWR,17:34:00,0 days 03:44:00,CLT,,,DXB,19:45:00,1-04-09
American,0 days 21:36:00,2 Stops,688.0,JFK,17:29:00,0 days 01:59:00,ORD,,,DXB,12:10:00,1-04-08
American,0 days 21:36:00,2 Stops,688.0,JFK,17:29:00,0 days 01:26:00,ORD,,,DXB,02:25:00,1-04-08
American,0 days 22:36:00,2 Stops,688.0,LGA,16:29:00,0 days 03:06:00,ORD,,,DXB,02:25:00,1-04-08
Multiple,0 days 17:34:00,1 Stop,698.0,EWR,18:11:00,0 days 02:51:00,YYZ,,,DXB,12:10:00,1-04-08
Multiple,1 days 04:44:00,1 Stop,698.0,EWR,07:01:00,0 days 14:06:00,YYZ,,,DXB,12:10:00,1-04-08
Turkish,0 days 15:20:00,1 Stop,699.0,JFK,12:50:00,0 days 01:05:00,IST,,,DXB,23:05:00,1-04-08
Turkish,0 days 18:15:00,1 Stop,699.0,JFK,00:10:00,0 days 04:10:00,IST,,,DXB,23:05:00,1-04-08
Turkish,0 days 22:55:00,1 Stop,699.0,JFK,19:30:00,0 days 08:40:00,IST,,,DXB,23:05:00,1-04-09
Turkish,1 days 04:00:00,1 Stop,699.0,JFK,00:10:00,0 days 13:55:00,IST,,,DXB,19:45:00,1-04-08
Turkish,1 days 08:40:00,1 Stop,699.0,JFK,19:30:00,0 days 18:25:00,IST,,,DXB,19:45:00,1-04-09
American,1 days 20:05:00,2 Stops,699.0,JFK,19:00:00,0 days 21:27:00,CLT,,,DXB,19:45:00,1-04-09
Multiple,1 days 17:05:00,2 Stops,700.0,JFK,22:00:00,0 days 22:08:00,BOS,,,DXB,19:45:00,1-04-09
American,0 days 19:00:00,1 Stop,701.0,JFK,20:05:00,0 days 04:55:00,LGW,,,DXB,19:05:00,1-04-08
Air Canada,0 days 17:05:00,1 Stop,718.0,EWR,18:40:00,0 days 02:34:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,0 days 17:34:00,1 Stop,718.0,EWR,18:11:00,0 days 02:51:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,0 days 19:30:00,1 Stop,718.0,EWR,16:15:00,0 days 04:59:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,1 days 14:30:00,1 Stop,718.0,EWR,21:15:00,0 days 23:59:00,YYZ,,,DXB,19:45:00,1-04-09
United,0 days 13:25:00,Nonstop,719.0,EWR,21:40:00,,,,,DXB,19:45:00,1-04-08
Air Canada,0 days 16:00:00,1 Stop,725.0,LGA,19:45:00,0 days 01:31:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,0 days 17:30:00,1 Stop,725.0,LGA,18:15:00,0 days 03:01:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,0 days 18:50:00,1 Stop,725.0,LGA,16:55:00,0 days 04:21:00,YYZ,,,DXB,19:45:00,1-04-08
Air Canada,0 days 20:00:00,1 Stop,725.0,LGA,15:45:00,0 days 05:31:00,YYZ,,,DXB,00:20:00,1-04-08
Multiple,1 days 01:58:00,1 Stop,725.0,EWR,09:47:00,0 days 11:12:00,YYZ,,,DXB,05:55:00,1-04-08
Multiple,1 days 03:44:00,1 Stop,725.0,EWR,08:01:00,0 days 12:59:00,YYZ,,,DXB,02:25:00,1-04-08
Air Canada,1 days 05:30:00,2 Stops,725.0,LGA,06:15:00,0 days 01:20:00,YUL,,,DXB,20:55:00,1-04-08
Air Canada,1 days 05:30:00,2 Stops,725.0,LGA,06:15:00,0 days 02:20:00,YUL,,,DXB,20:55:00,1-04-08
Turkish,0 days 20:50:00,1 Stop,729.0,JFK,19:30:00,0 days 06:40:00,IST,,,DXB,20:55:00,1-04-09
Turkish,1 days 02:25:00,1 Stop,729.0,JFK,19:30:00,0 days 12:20:00,IST,,,DXB,22:35:00,1-04-09
Turkish,1 days 05:35:00,1 Stop,729.0,JFK,12:50:00,0 days 15:20:00,IST,,,DXB,22:35:00,1-04-09
SWISS,0 days 15:05:00,1 Stop,737.0,EWR,21:50:00,0 days 01:15:00,ZRH,,,DXB,22:35:00,1-04-08
SWISS,0 days 16:00:00,1 Stop,737.0,JFK,20:55:00,0 days 02:00:00,ZRH,,,DXB,22:35:00,1-04-08
SWISS,0 days 20:25:00,1 Stop,737.0,JFK,16:30:00,0 days 06:35:00,ZRH,,,DXB,22:35:00,1-04-08
Lufthansa,0 days 16:45:00,1 Stop,756.0,JFK,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
Multiple,0 days 16:45:00,1 Stop,756.0,EWR,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
United,0 days 16:45:00,1 Stop,756.0,EWR,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
Lufthansa,0 days 16:45:00,1 Stop,756.0,EWR,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
Multiple,0 days 16:45:00,1 Stop,756.0,JFK,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
United,0 days 16:45:00,1 Stop,756.0,JFK,21:50:00,0 days 02:25:00,FRA,,,DXB,22:35:00,1-04-08
Lufthansa,0 days 19:05:00,1 Stop,756.0,EWR,19:30:00,0 days 05:00:00,FRA,,,DXB,22:35:00,1-04-08
Multiple,0 days 19:05:00,1 Stop,756.0,EWR,19:30:00,0 days 05:00:00,FRA,,,DXB,22:35:00,1-04-08
United,0 days 19:05:00,1 Stop,756.0,EWR,19:30:00,0 days 05:00:00,FRA,,,DXB,22:35:00,1-04-08
Lufthansa,0 days 20:25:00,1 Stop,756.0,EWR,18:10:00,0 days 06:30:00,FRA,,,DXB,22:35:00,1-04-08
Multiple,0 days 20:25:00,1 Stop,756.0,EWR,18:10:00,0 days 06:30:00,FRA,,,DXB,23:30:00,1-04-08
United,0 days 20:25:00,1 Stop,756.0,EWR,18:10:00,0 days 06:30:00,FRA,,,DXB,22:35:00,1-04-08
Lufthansa,0 days 22:40:00,1 Stop,756.0,JFK,15:55:00,0 days 08:30:00,FRA,,,DXB,22:35:00,1-04-08
Multiple,0 days 22:40:00,1 Stop,756.0,JFK,15:55:00,0 days 08:30:00,FRA,,,DXB,04:35:00,1-04-08
United,0 days 22:40:00,1 Stop,756.0,JFK,15:55:00,0 days 08:30:00,FRA,,,DXB,04:35:00,1-04-08
Kenya,1 days 01:45:00,1 Stop,756.0,JFK,13:45:00,0 days 06:45:00,NBO,,,DXB,12:10:00,1-04-08
United,0 days 18:39:00,2 Stops,760.0,LGA,19:56:00,0 days 00:40:00,IAD,,,DXB,20:55:00,1-04-08
United,1 days 05:35:00,2 Stops,760.0,LGA,09:00:00,0 days 05:22:00,ORD,,,DXB,04:35:00,1-04-08
United,1 days 04:40:00,2 Stops,774.0,JFK,15:55:00,0 days 06:35:00,FRA,,,DXB,04:35:00,1-04-09
United,1 days 04:40:00,2 Stops,774.0,JFK,15:55:00,0 days 04:35:00,FRA,,,DXB,20:35:00,1-04-09
Turkish,1 days 04:00:00,1 Stop,785.0,EWR,00:10:00,0 days 13:40:00,IST,,,DXB,03:35:00,1-04-08
SWISS,1 days 17:30:00,2 Stops,788.0,JFK,19:25:00,0 days 11:25:00,GVA,,,DXB,12:05:00,1-04-09
Lufthansa,1 days 04:40:00,2 Stops,798.0,JFK,15:55:00,0 days 04:35:00,FRA,,,DXB,07:50:00,1-04-09
Lufthansa,1 days 04:40:00,2 Stops,798.0,JFK,15:55:00,0 days 06:35:00,FRA,,,DXB,19:45:00,1-04-09
Royal Jordanian,0 days 14:55:00,1 Stop,808.0,JFK,21:40:00,0 days 01:15:00,AMM,,,DXB,23:35:00,1-04-08
Royal Jordanian,0 days 21:55:00,1 Stop,808.0,JFK,21:40:00,0 days 08:10:00,AMM,,,DXB,23:05:00,1-04-09
Royal Jordanian,1 days 06:25:00,1 Stop,808.0,JFK,21:40:00,0 days 16:40:00,AMM,,,DXB,23:05:00,1-04-09
Emirates,0 days 12:30:00,Nonstop,823.0,JFK,11:20:00,,,,,DXB,23:05:00,1-04-08
Emirates,0 days 12:45:00,Nonstop,823.0,JFK,23:00:00,,,,,DXB,00:20:00,1-04-08
Emirates,0 days 15:40:00,Nonstop,833.0,EWR,23:55:00,,,,,DXB,02:25:00,1-04-08
Multiple,0 days 20:35:00,1 Stop,,JFK,18:30:00,0 days 06:25:00,LHR,,,DXB,19:45:00,1-04-08
Multiple,0 days 21:00:00,1 Stop,,EWR,18:05:00,0 days 06:40:00,LHR,,,DXB,19:45:00,1-04-08
Multiple,0 days 21:01:00,1 Stop,,JFK,18:04:00,0 days 06:35:00,LHR,,,DXB,19:45:00,1-04-08
Turkish,0 days 16:10:00,1 Stop,853.0,JFK,00:10:00,0 days 02:10:00,IST,,,DXB,19:45:00,1-04-08
Turkish,0 days 18:15:00,1 Stop,853.0,EWR,00:10:00,0 days 03:55:00,IST,,,DXB,19:45:00,1-04-08
Air Canada,0 days 20:39:00,1 Stop,855.0,EWR,15:06:00,0 days 05:51:00,YYZ,,,DXB,19:45:00,1-04-08
Multiple,0 days 20:39:00,1 Stop,855.0,EWR,15:06:00,0 days 05:51:00,YYZ,,,DXB,19:45:00,1-04-08
Multiple,0 days 22:45:00,1 Stop,855.0,EWR,13:00:00,0 days 08:08:00,YYZ,,,DXB,20:55:00,1-04-08
Air Canada,0 days 23:00:00,2 Stops,855.0,JFK,12:45:00,0 days 03:50:00,YUL,,,DXB,20:55:00,1-04-08
Air Canada,0 days 23:00:00,2 Stops,855.0,JFK,12:45:00,0 days 03:20:00,YUL,,,DXB,20:55:00,1-04-08
Air Canada,0 days 23:00:00,2 Stops,855.0,JFK,12:45:00,0 days 02:50:00,YUL,,,DXB,20:55:00,1-04-08
Multiple,0 days 23:48:00,1 Stop,855.0,EWR,11:57:00,0 days 09:07:00,YYZ,,,DXB,20:55:00,1-04-08
Qatar,1 days 03:55:00,2 Stops,856.0,JFK,09:00:00,0 days 08:51:00,ORD,,,DXB,20:55:00,1-04-08
Qatar,1 days 05:56:00,2 Stops,856.0,JFK,06:59:00,0 days 11:19:00,ORD,,,DXB,20:55:00,1-04-08
United,0 days 15:05:00,1 Stop,867.0,EWR,21:50:00,0 days 01:15:00,ZRH,,,DXB,04:35:00,1-04-08
United,0 days 16:00:00,1 Stop,867.0,JFK,20:55:00,0 days 02:00:00,ZRH,,,DXB,04:35:00,1-04-08
United,0 days 18:40:00,1 Stop,867.0,EWR,18:15:00,0 days 04:35:00,ZRH,,,DXB,04:35:00,1-04-08
SWISS,0 days 18:40:00,1 Stop,867.0,EWR,18:15:00,0 days 04:35:00,ZRH,,,DXB,04:35:00,1-04-08
United,0 days 20:25:00,1 Stop,867.0,JFK,16:30:00,0 days 06:35:00,ZRH,,,DXB,07:30:00,1-04-08
Multiple,1 days 03:05:00,1 Stop,868.0,EWR,17:30:00,0 days 12:50:00,MUC,,,DXB,20:55:00,1-04-09
Lufthansa,1 days 03:10:00,1 Stop,868.0,JFK,17:25:00,0 days 13:10:00,MUC,,,DXB,20:55:00,1-04-09
Multiple,1 days 03:10:00,1 Stop,868.0,JFK,17:25:00,0 days 13:10:00,MUC,,,DXB,05:55:00,1-04-09
United,1 days 03:10:00,1 Stop,868.0,JFK,17:25:00,0 days 13:10:00,MUC,,,DXB,00:20:00,1-04-09
American,0 days 15:35:00,1 Stop,893.0,JFK,07:55:00,0 days 01:55:00,LHR,,,DXB,05:55:00,1-04-08
SWISS,0 days 17:30:00,2 Stops,918.0,JFK,19:25:00,0 days 00:45:00,GVA,,,DXB,06:25:00,1-04-08
SWISS,0 days 17:30:00,2 Stops,918.0,JFK,19:25:00,0 days 01:45:00,GVA,,,DXB,20:55:00,1-04-08
Turkish,0 days 21:45:00,1 Stop,925.0,JFK,00:10:00,0 days 07:50:00,IST,,,DXB,20:55:00,1-04-08
Turkish,1 days 03:30:00,1 Stop,925.0,JFK,12:50:00,0 days 13:20:00,IST,,,DXB,20:55:00,1-04-09
Turkish,1 days 09:05:00,1 Stop,925.0,JFK,12:50:00,0 days 19:00:00,IST,,,DXB,20:55:00,1-04-09
Emirates,1 days 00:05:00,1 Stop,953.0,JFK,22:20:00,0 days 10:05:00,MXP,,,DXB,20:55:00,1-04-09
